,word,tfidf
11084,中电联,0.01620656717136
9635,上下一心,0.01620656717136
8914,宪章,0.01620656717136
27183,分摊,0.0161886390551
18472,域分,0.01617813103791
21922,健身运动,0.01617813103791
29623,演绎,0.016177777293280002
11451,以东,0.01617411384037
15381,封堵,0.01617366045854
15827,得力,0.01617366045854
15711,门派,0.01617288112551
3450,一下,0.01617044025519
5546,节目表,0.0161506747264
20321,实施变,0.0161506747264
33635,硬实,0.0161506747264
11285,帐户,0.0161506747264
27368,行百里,0.0161506747264
22519,可耻,0.0161506747264
20862,合作制,0.0161506747264
20515,记取,0.0161506747264
13267,百里,0.0161506747264
27461,销子,0.0161506747264
29561,杀菌,0.0161506747264
23729,民乐,0.0161506747264
14328,一扇,0.0161506747264
9322,抓牢,0.0161506747264
5166,动心,0.0161506747264
2048,边际,0.0161506747264
8983,阅批,0.0161506747264
21024,右旋,0.0161506747264
4110,多具,0.0161506747264
9545,非法手段,0.0161506747264
2895,实在性,0.0161506747264
8291,以信为本,0.0161506747264
21761,南京理工,0.0161506747264
11723,菌剂,0.0161506747264
23884,税务师,0.0161506747264
14418,杀菌剂,0.0161506747264
33910,公安系统,0.0161506747264
2533,行百里者半九十,0.0161506747264
19520,己烷,0.0161506747264
20625,发生量,0.0161506747264
6787,期收,0.0161506747264
7765,化学奖,0.0161506747264
8040,约集,0.0161506747264
17469,主动出击,0.0161506747264
17740,花篮,0.0161506747264
20712,曝气池,0.0161506747264
7757,自会,0.0161506747264
25916,个人帐户,0.0161506747264
9249,庆贺,0.0161506747264
9846,平均年龄,0.0161506747264
21556,南和,0.0161506747264
30722,毫不,0.0161506747264
2726,基本前提,0.0161506747264
16132,环己烷,0.0161506747264
10224,后勤工作,0.0161506747264
7754,二十多个,0.0161506747264
4774,消防队员,0.01614649395421
622,一枝,0.01612781669626
7829,严肃处理,0.01611126869914
9383,五七,0.01610281968131
1815,文件系统,0.016098734910200002
19295,翻一番,0.01609309268089
16719,等级证书,0.01609183615336
1199,一共,0.01609183615336
15082,平远,0.0160785142473
20311,缺口,0.0160785142473
21237,绝收,0.0160785142473
113,涉农,0.0160785142473
5456,丘北,0.0160785142473
7870,打响,0.0160785142473
606,备耕,0.0160785142473
3871,砚山,0.0160785142473
22587,木匠,0.0160785142473
26741,万头,0.0160785142473
500,闭幕式,0.0160785142473
8334,委政府,0.0160785142473
2930,报修,0.0160785142473
24435,主力军,0.01604908077937
20983,昌吉州,0.01604897170996
12890,昌吉,0.01604897170996
22762,药渣,0.0160208086208
19625,两岸三地,0.0160208086208
4724,皮划艇,0.0160208086208
6159,划艇,0.0160208086208
6347,网络覆盖,0.0160208086208
26205,相互作用,0.0160208086208
6553,公示制,0.0160208086208
15141,动检,0.0160208086208
25379,淮北市,0.0160208086208
24884,华润集团,0.0160208086208
19152,远足,0.0160208086208
9797,正天丸,0.0160208086208
34278,教参,0.0160208086208
2706,招标网,0.0160208086208
25726,挂包,0.0160208086208
26667,九位,0.0160208086208
20715,体育用品,0.0160208086208
24212,牌位,0.0160208086208
20804,看病难,0.0160208086208
23630,赛车,0.0160208086208
12035,北市,0.0160208086208
9253,雅安,0.0160208086208
1323,多群,0.0160208086208
28882,鹰潭,0.0160208086208
17737,高度集中,0.0160208086208
10913,壤塘,0.0160208086208
19802,南郑,0.0160208086208
11448,濮阳,0.0160208086208
22617,卫生所,0.0160208086208
16760,西柏坡,0.0160208086208
21388,大米,0.0160208086208
31816,阿坝州,0.0160208086208
7786,竞渡,0.0160208086208
3674,爬山赛,0.0160208086208
23148,业务组,0.0160208086208
4164,西乡,0.0160208086208
12615,新泰,0.0160208086208
16432,九组,0.0160208086208
29887,接受度,0.0160208086208
14163,详细信息,0.0160208086208
26448,万宁,0.0160208086208
26568,自动检测,0.0160208086208
27466,商业网,0.0160208086208
12738,广为,0.01600920867929
8845,系紧,0.0160080745433
25787,辅佐,0.0160080745433
20281,化验员,0.0160080745433
10125,发财,0.0160080745433
32952,指向,0.0160080745433
1408,万多平方米,0.0160080745433
10513,全权,0.0160080745433
5372,自食,0.0160080745433
11923,康恩贝,0.0160080745433
8459,一两,0.0160080745433
33372,分规,0.0160080745433
12731,案由,0.0160080745433
17693,宛如,0.0160080745433
6975,无相,0.0160080745433
5182,销售总额,0.0160080745433
15444,慢慢,0.0160080745433
11961,所运,0.0160080745433
24194,全权负责,0.0160080745433
8372,临难,0.0160080745433
26551,江名,0.0160080745433
9389,外界影响,0.0160080745433
24656,国内形势,0.0160080745433
13405,收编,0.0160080745433
2240,校验,0.0160080745433
7501,一两年,0.0160080745433
30463,财务计划,0.0160080745433
11215,市县,0.0160080745433
2281,楼顶,0.0160080745433
14943,废品站,0.0160080745433
22567,真菌,0.0160080745433
19347,更易,0.0160080745433
21427,菌种,0.0160080745433
6200,保管员,0.0160080745433
13418,收盘价,0.01600755129577
33702,路透,0.01599625571943
33801,台东,0.01598195437845
29060,国泰君安,0.01598143229435
32951,专用设备,0.01598143229435
27825,国泰,0.01598143229435
33032,君安,0.01598143229435
5601,禁毒,0.01597623003256
13620,息率,0.01596792806362
5175,近日,0.01596350609486
24314,贪污,0.01595901086764
20258,百色,0.01595312112517
8221,浇铸,0.01595196483315
21645,权数,0.01594638458435
5068,爬坡,0.01592222052956
27360,堪称,0.0159187382628
27157,应聘,0.01591446552016
15785,岁月,0.01591446552016
3373,余干,0.01591202097032
20234,济水,0.0158857504781
1779,不折不扣,0.0158857504781
16106,限量,0.0158857504781
547,时髦,0.0158857504781
34182,黄华华,0.0158857504781
16347,华华,0.0158857504781
22616,廉江市,0.0158857504781
20477,留在,0.0158857504781
6877,入炉,0.0158857504781
20707,哀思,0.0158857504781
4678,交流中心,0.0158857504781
22641,廉江,0.0158857504781
1726,排长,0.0158857504781
25314,手挽手,0.0158857504781
22267,元通,0.0158857504781
16418,莲花,0.0158857504781
20661,内敛,0.0158857504781
11489,六台,0.0158857504781
12393,愧于,0.0158857504781
11542,借人,0.0158857504781
15332,滴入,0.0158857504781
6782,丝带,0.0158857504781
27487,停留时间,0.0158857504781
10385,与日俱增,0.0158857504781
7658,望楼,0.0158857504781
21617,莲花山,0.0158857504781
26110,死难同胞,0.0158857504781
5340,群组,0.0158857504781
6293,死难,0.0158857504781
18722,丰达,0.0158857504781
13283,欧共体,0.0158857504781
26109,热解,0.0158857504781
23919,第一笔,0.0158857504781
10038,漏风,0.0158857504781
31553,发冷,0.0158857504781
9762,天虹,0.0158857504781
26483,养身,0.0158857504781
9853,水源地,0.0158857504781
4917,数千吨,0.0158857504781
25957,往复式,0.0158857504781
14265,不折,0.0158857504781
17370,别具特色,0.0158857504781
21760,服务者,0.0158857504781
31754,复式,0.0158857504781
26193,变身,0.0158857504781
16631,教学仪器,0.0158857504781
17480,无愧于,0.0158857504781
26608,我家,0.0158857504781
10720,挽手,0.0158857504781
10582,格斯,0.0158857504781
23520,秒钟,0.0158857504781
31527,中旗,0.0158857504781
15621,护城,0.0158857504781
33522,常兴,0.0158857504781
21060,打出,0.0158857504781
13801,各异,0.0158857504781
13831,减重,0.0158857504781
6444,纪元,0.0158857504781
5041,八所,0.0158857504781
9578,后日,0.0158857504781
29079,厚礼,0.01586174578449
23270,立成,0.01583031882636
9621,串联,0.01582841486143
8414,华都,0.01581511009296
18768,中富,0.01581430900916
3091,青安杯,0.0158042685243
10197,零点,0.0158042685243
1343,浮游生物,0.0158042685243
21166,北岸,0.0158042685243
26478,增人,0.0158042685243
231,新视野,0.0158042685243
8387,血人,0.0158042685243
581,工业部门,0.0158042685243
15256,投稿,0.0158042685243
14913,料定,0.0158042685243
18123,万余个,0.0158042685243
20087,浮游,0.0158042685243
24179,无性,0.0158042685243
1221,江北岸,0.0158042685243
18189,江苏省人民政府,0.0158042685243
6658,货真价实,0.0158042685243
25515,河防,0.0158042685243
25201,统招,0.0158042685243
29018,砂矿,0.0158042685243
28692,离休,0.0158042685243
28715,作操,0.0158042685243
30670,活出,0.0158042685243
15302,联销,0.0158042685243
8689,尚可,0.0158042685243
2090,围炉,0.0158042685243
13391,商社,0.0158042685243
29879,最上,0.0158042685243
10446,横梁,0.0158042685243
31550,于长江,0.0158042685243
6786,演职人员,0.0158042685243
6801,海砂,0.0158042685243
31104,豁免,0.0158042685243
23994,下浮,0.0158042685243
25725,港口机械,0.0158042685243
7542,渗氮,0.0158042685243
3548,通便,0.0158042685243
26858,分居,0.0158042685243
3720,卡特彼勒,0.0158042685243
19153,相互合作,0.0158042685243
32413,土方,0.0158042685243
30364,百件,0.0158042685243
26531,圆管,0.0158042685243
25817,首发式,0.0158042685243
29543,补偿金,0.0158042685243
16356,优质化,0.0158042685243
26996,卸甲,0.0158042685243
214,防洪抗灾,0.0158042685243
29184,洋风,0.0158042685243
25430,高端化,0.0158042685243
5230,分别安,0.0158042685243
32031,技术化,0.0158042685243
804,省分,0.01580103917978
29009,救难,0.0157974040974
2316,科教文卫,0.0157974040974
16189,一百八,0.0157974040974
14366,捐资助教,0.0157974040974
14124,本义,0.0157974040974
3404,年总产,0.0157974040974
22988,一百八十,0.0157974040974
4666,八十七,0.0157974040974
16102,初评,0.0157974040974
13887,第一百八,0.0157974040974
2080,肥分,0.0157974040974
27465,仪化,0.0157974040974
30958,中田,0.0157974040974
25530,科教文,0.0157974040974
32251,一百八十七条,0.0157974040974
7793,一百八十七,0.0157974040974
22700,资中,0.0157974040974
17697,矿质,0.0157974040974
23752,百八十,0.0157974040974
16463,联片,0.0157974040974
19479,反制,0.015795338421420002
18604,生长,0.01579141363946
33923,第一座,0.01578525146538
16108,知能,0.01578525146538
28405,型模,0.01578439821019
1755,天一,0.01578439821019
9728,旱地,0.01578055110857
21972,内部人员,0.01577360642157
854,夜以继日,0.01576659966837
24081,种质,0.01575508466358
19540,采矿权,0.01574923420947
21190,掩护,0.01574923420947
1346,荒山,0.0157470409071
11572,设计变更,0.0157470409071
19426,铜奖,0.01572998388294
15544,县乡,0.01569380689213
14853,平通,0.015680418027849998
19094,求同,0.01567864372653
23214,存异,0.01567864372653
14710,汇丰,0.01567864372653
32110,求同存异,0.01567864372653
25917,论文答辩,0.01566080685938
5356,薄壁,0.01563732775276
7450,泉水,0.015633558683939997
30358,如上,0.015616046940970001
21503,关键时刻,0.015605802931560001
10499,身教,0.015605802931560001
4392,龙湾,0.01560342869819
6688,加贴,0.015600838207570002
15991,群众满意,0.015600838207570002
22889,奉化,0.01559659128642
33300,宽度,0.015596387488760001
16382,库尔,0.01559141451707
6792,经济繁荣,0.015587528028250003
32979,奋发图强,0.01558024441407
17752,有用,0.01558024441407
29198,网上交易,0.01557471920615
30657,金风,0.01557391812235
1977,字母,0.01557391812235
18552,足部,0.01557351411137
22672,头部,0.01557351411137
32791,开出,0.015568063612039999
23309,岛主,0.015568063612039999
32501,病症,0.01556632535683
26236,水集,0.01556408055867
27215,穿插,0.015545863332940002
27972,开来,0.015533714151289998
2456,客观因素,0.01553131431996
24529,经济基础,0.01551707369309
18440,或许,0.01550313052538
1372,恒温,0.01550313052538
11761,雨天,0.01549903065274
25733,千米,0.015498704074140002
22104,劳动定额,0.015491006182550001
14704,恒心,0.0154720683904
21978,食文化,0.0154720683904
2516,公开化,0.0154720683904
26011,查禁,0.0154720683904
26646,脱氨,0.0154720683904
26354,不慌,0.0154720683904
29446,中间商,0.0154720683904
10594,功能型,0.0154720683904
1316,脱模,0.0154720683904
30571,灌注,0.0154720683904
33798,扩大内需,0.0154720683904
14922,保温板,0.0154720683904
12348,胶膜,0.0154720683904
26149,年均收入,0.0154720683904
16704,出料,0.0154720683904
25130,饮食文化,0.0154720683904
28133,生物化工,0.0154720683904
9919,类物质,0.0154720683904
23205,丽人,0.0154720683904
20875,空隙,0.0154720683904
25158,学武,0.0154720683904
9605,慌张,0.0154720683904
23008,困难群众,0.0154720683904
2423,空地,0.0154720683904
9535,休息权,0.0154720683904
302,护起,0.0154720683904
19432,下决心,0.0154720683904
32994,种花,0.0154720683904
31211,反应釜,0.0154720683904
25510,麻痹大意,0.0154720683904
10534,糖类,0.0154720683904
23958,第一百五十四条,0.0154720683904
26748,耐老化,0.0154720683904
8682,粘结性,0.0154720683904
19989,妇科病,0.0154720683904
28047,商情,0.0154720683904
31241,管标,0.0154720683904
29772,过密,0.0154720683904
17870,下为,0.0154720683904
25309,五十四,0.0154720683904
18343,化工类,0.0154720683904
15633,主组,0.0154720683904
3650,等温,0.01547024142969
6250,笑脸,0.01547024142969
31687,看法,0.01546704672503
9756,备下,0.01546704672503
18226,勾勒,0.01545503269629
18476,消费结构,0.01545423161249
1097,新行,0.01544286068703
28885,病痛,0.01544286068703
9057,鄱阳湖,0.01544261743988
16819,阳湖,0.01544261743988
31018,整流器,0.01543120005421
29416,宣传周,0.01543120005421
18140,跨上,0.01540886794386
11371,节时,0.01540712270402
3753,传奇,0.01540712270402
10523,病毒,0.01539082439229
32412,怎样,0.01538134524425
7797,任一,0.015380471401780001
8505,试制成功,0.01536994925583
16471,须按,0.01535762005908
9127,局长,0.015357218266700001
26605,局局长,0.015357218266700001
19757,甘泉,0.015347350473579999
26215,纯度,0.015339970217460001
7114,九部,0.015338248055450001
8922,集中度,0.015329555327489999
1461,搜索,0.01532660541803
25046,骨科,0.01532644930082
19673,立场,0.01531844072148
16909,倾注,0.015314258866680001
2358,几大,0.01530485560654
6245,合肥工业大学,0.0153030147585
19879,七支,0.0153030147585
11890,宝鸡市,0.0153030147585
26356,人格化,0.0153030147585
7200,望江,0.0153030147585
34257,电动叉车,0.0153030147585
7476,奥迪,0.0153030147585
21843,勘查,0.01530173899972
17694,可读性,0.01529400215105
28908,可读,0.01529400215105
12124,中德,0.01529286283767
11137,殷切,0.01529286283767
6622,过剩,0.015291416948209999
22405,信宜市,0.0152719059694
25080,威斯特,0.0152719059694
23592,明矾,0.0152719059694
8420,矾石,0.0152719059694
11809,舍勒,0.0152719059694
2442,水银,0.0152719059694
29050,宜市,0.0152719059694
1273,归档,0.01526906735055
32694,同方,0.015256899396610001
6367,转赠,0.01525470535917
24142,新联,0.01522481361603
33979,下成,0.01522481361603
15953,哀悼日,0.015218621558819999
22690,砥砺,0.015215649941139999
22870,制药业,0.0152148674964
20979,平川区,0.0152123408574
30637,要闻,0.0152123408574
28001,大峡,0.0152123408574
33168,平川,0.0152123408574
18557,高等学校,0.0152123408574
31270,初见成效,0.0152123408574
8017,城市绿化,0.0152123408574
31305,严肃认真,0.0152123408574
18785,工艺性,0.0152123408574
17760,水火,0.0152123408574
20163,得标,0.0152123408574
8437,点面结合,0.0152123408574
20129,防寒服,0.0152123408574
32524,价高,0.0152123408574
19843,筑成,0.0152123408574
13982,深发展,0.0152123408574
16663,中等专业,0.0152123408574
10053,本剧,0.0152123408574
19745,控股方,0.0152123408574
8182,三星级,0.0152123408574
26911,防静电,0.0152123408574
15108,盖造,0.0152123408574
1147,行业动态,0.0152123408574
31852,树突,0.0152123408574
9836,千万千瓦,0.0152123408574
2030,工艺性能,0.0152123408574
25835,逃逸,0.0152123408574
10351,峻工,0.0152123408574
8937,敦煌,0.0152123408574
4329,黄河流域,0.0152123408574
24675,劳保鞋,0.0152123408574
17442,历史潮流,0.0152123408574
373,乌金,0.0152123408574
25794,权状,0.0152123408574
19556,推进器,0.015211766697690001
1828,崇高理想,0.015198211163370001
10545,应河,0.0151910060096
32356,联谊赛,0.0151910060096
16474,时评,0.0151910060096
18795,公用设施,0.0151910060096
2721,措大,0.0151910060096
27804,池上,0.0151910060096
32881,变通,0.0151910060096
18054,电转化,0.0151910060096
31420,价格下降,0.0151910060096
2577,超远,0.0151910060096
31350,多种具,0.0151910060096
25989,侵袭,0.0151910060096
47,变大,0.0151910060096
1847,含油量,0.0151910060096
18391,步出,0.0151910060096
2787,油量,0.0151910060096
8367,双支,0.0151910060096
4996,走低,0.0151910060096
13510,二百余,0.0151910060096
12300,寒流,0.0151910060096
7133,当前状况,0.0151910060096
20496,扬帆远航,0.0151910060096
17781,寒潮,0.0151910060096
13679,主观能动,0.0151910060096
31306,早上,0.015183860932560002
2233,五加,0.01517288296791
24219,骄傲,0.01514685112167
12083,同情,0.015126300293070001
22517,拆迁,0.015126300293070001
26277,煤运,0.01512064481691
9776,当权,0.01511789015248
18537,余台,0.01511167411276
23577,煤制油,0.015111632169530001
15645,名利,0.015111632169530001
18460,对方,0.015106320517690001
32183,汽车尾气,0.015100687618799999
18595,电视塔,0.01510018129165
34416,同项,0.01510018129165
30294,卫生设施,0.015095043817860001
8748,易程序,0.015095043817860001
5426,防洪设施,0.01509388934899
4104,煤油,0.01508905190588
9572,财税,0.0150878531112
17077,学期,0.01508555053314
27276,收成,0.015085177414929998
27416,三统,0.01508114217111
4775,机处理,0.015078937013939999
22885,既定目标,0.015069726878990001
2107,新赛欧,0.0150666691252
3985,明锐,0.0150666691252
5028,菲亚特,0.0150666691252
4041,消费信贷,0.0150666691252
14777,喷射,0.0150666691252
23821,载客,0.0150666691252
27146,紧凑型,0.0150666691252
16576,小排量,0.0150666691252
19429,菲亚,0.0150666691252
8390,百余年,0.01506275837634
2872,接客,0.015062288895990001
15794,反应堆,0.01505032919
6038,座车,0.01505032919
23257,东角,0.01505032919
9629,程序实施,0.01505032919
6501,开动率,0.01505032919
17749,客运专线,0.01505032919
14154,大沟,0.01505032919
26462,证认,0.01505032919
15694,名车,0.01505032919
31298,修补,0.01505032919
5279,套现,0.01505032919
18310,财政投入,0.01505032919
53,使女,0.01505032919
23624,落实率,0.01505032919
26510,修史,0.01505032919
13348,苛刻,0.01505032919
2725,疑难病,0.01505032919
29312,北线,0.01505032919
5516,斤两,0.01505032919
15951,石油管,0.01505032919
24689,目的港,0.01505032919
8362,施业,0.01505032919
19810,单层,0.01505032919
20052,防触电,0.01505032919
19491,上环,0.01505032919
29770,处所,0.01505032919
12334,核反应堆,0.01505032919
19758,顺流,0.01505032919
9016,椭圆,0.01505032919
18913,八字,0.01505032919
12127,安全壳,0.01505032919
11274,量纲,0.01505032919
19928,紧固,0.01505032919
27142,疑难病症,0.01505032919
25182,方准,0.01505032919
31727,青光,0.01505032919
21969,体系结构,0.01505032919
25059,核反应,0.01505032919
27345,莆田市,0.01505032919
22164,亚军,0.01505032919
11373,西安交大,0.01505032919
27429,整合型,0.01505032919
9295,使用指南,0.01505032919
11405,商品化,0.01505032919
28932,客运,0.01505032919
4967,椭圆形,0.01505032919
12487,点召,0.01505032919
25691,禁忌症,0.01505032919
178,包管,0.01505032919
19388,上行,0.01505032919
19272,会首,0.01505032919
4556,调查报告,0.01505032919
19027,铁线,0.01505032919
15636,青光眼,0.01505032919
25329,要则,0.01505032919
8281,解存,0.01505032919
16204,形变,0.01505032919
31163,动压,0.015039695699410001
14565,点点,0.015033929534660002
10177,门坎,0.01502463699555
25410,长距离,0.015023685882210001
30968,警队,0.01502166981407
27788,出口产品,0.015011755179379999
32778,尼西,0.0150071701084
4315,神木北,0.0150071701084
22910,保德,0.0150071701084
25796,核心思想,0.01500389317251
10300,日出,0.01500389317251
24511,办公设备,0.01499058005533
11589,辛苦,0.01499058005533
271,私营,0.01498086732521
23461,犹如,0.01498049478179
13068,中英,0.014958058620239998
21660,中英文,0.014958058620239998
8738,意指,0.01495271161662
14356,能开,0.014944520034279998
8011,严格监督,0.01494264237413
7753,上期,0.01494264237413
19784,分流管,0.01494240154219
25357,民医院,0.014935435766350001
30944,开营,0.014935435766350001
807,明确要求,0.014924389153579999
30539,用典,0.014917548592
14291,护栏,0.014917548592
9521,摊铺机,0.014917548592
6583,警惕,0.014917548592
30419,主干网,0.014917548592
12918,校正,0.014917548592
10854,建昌,0.014917548592
28706,抛丸,0.014917548592
4027,雨夜,0.014917548592
3377,服务费,0.014917548592
28499,橡胶粉,0.014917548592
26238,车辆通行,0.014917548592
9264,千里,0.014917548592
7206,子政,0.014917548592
30277,千载,0.014917548592
26800,胶粉,0.014917548592
14074,一连,0.014917548592
10065,景德镇,0.014917548592
32123,规规矩矩,0.014917548592
6632,男单,0.014917548592
15364,保持警惕,0.014917548592
15126,高高兴兴,0.014917548592
10183,白昼,0.014917548592
2318,改性沥青,0.014917548592
14656,难逢,0.014917548592
31448,感言,0.014917548592
14186,基础课,0.014917548592
30297,系心,0.014917548592
27342,保险卡,0.014917548592
9884,第八名,0.014917548592
30279,八名,0.014917548592
5463,摊铺,0.014917548592
20425,千载难逢,0.014917548592
22695,控制法,0.014917548592
4792,料斗,0.014917548592
649,新开通,0.014917548592
22399,反光,0.014917548592
20772,一寸,0.014917548592
6194,车流量,0.014917548592
8663,余章,0.014917548592
30689,患儿,0.014917548592
20144,消石灰,0.014917548592
31049,事体,0.014917548592
31812,各路,0.014917548592
31323,电子政务,0.014917548592
34037,封权,0.014917548592
22121,规矩,0.014917548592
17315,对抗赛,0.014917548592
24089,地拉,0.014917548592
33658,通分,0.014917548592
23780,主修,0.014917548592
21192,制法,0.014917548592
1613,信用制度,0.014917548592
7524,议员,0.014917548592
29500,报板,0.014917548592
34429,路下,0.014917548592
8021,大路,0.014917548592
19329,集料,0.014917548592
1926,鉴定会,0.014917548592
1583,路网,0.014917548592
5694,县域,0.014917548592
16391,放在心上,0.014917548592
31916,调集,0.014917548592
16667,试验段,0.014917548592
16074,时空,0.014917548592
18573,标线,0.014917548592
15956,如数,0.014917548592
8871,经济秩序,0.014917548592
24593,养护中心,0.014917548592
20007,体重,0.014910227014269998
34051,强盛,0.014880169575529999
10149,特集,0.01487762607447
16978,自我实现,0.014873773419560001
14344,贡献度,0.014873773419560001
17192,勇挑重担,0.014873773419560001
17140,挑重担,0.014873773419560001
32029,再现,0.0148722196507
22413,晋冀,0.0148507133742
2767,中国航天,0.0148507133742
32991,设计奖,0.0148507133742
10363,射击,0.0148507133742
28628,是非观,0.0148507133742
9284,蜈蚣,0.0148507133742
21868,外墙涂料,0.0148507133742
32751,警卫,0.0148507133742
5319,北京城,0.0148507133742
12834,音板,0.0148507133742
18185,折子,0.0148507133742
7974,广厦,0.0148507133742
27710,晋冀鲁豫,0.0148507133742
13205,余万平方米,0.0148507133742
25751,吸声板,0.0148507133742
34280,打得赢,0.0148507133742
27709,住宅产业,0.0148507133742
29889,博士学位,0.0148507133742
12851,吸音板,0.0148507133742
16369,时机成熟,0.0148507133742
18945,气块,0.0148507133742
30778,国家大剧院,0.0148507133742
33809,蜈蚣草,0.0148507133742
25518,导热性,0.0148507133742
14828,顶得住,0.0148507133742
6402,天坛,0.0148507133742
21037,四平,0.0148507133742
22162,国家博物馆,0.0148507133742
2731,奥运村,0.0148507133742
18878,行装,0.0148507133742
33089,木窗,0.0148507133742
18570,区位,0.0148507133742
3790,计奖,0.0148507133742
21067,打分,0.0148507133742
8469,不定型,0.0148507133742
30132,平金,0.0148507133742
2660,木门,0.0148507133742
30795,开发计划署,0.0148507133742
2808,示范园,0.0148507133742
13247,推力,0.0148507133742
2683,怀柔区,0.0148507133742
27040,投资银行,0.0148507133742
19310,发端,0.0148507133742
3068,大好局面,0.0148507133742
14968,金融街,0.0148507133742
31360,利益观,0.0148507133742
14649,开发商,0.0148507133742
17028,北京会议中心,0.0148507133742
33218,操场,0.0148507133742
14707,冀鲁,0.0148507133742
26625,协定,0.0148507133742
18974,计会,0.0148507133742
26135,怀柔,0.0148507133742
16582,南站,0.0148507133742
3695,建筑设计,0.0148507133742
10880,冀鲁豫,0.0148507133742
19889,示范园区,0.0148507133742
6158,警卫局,0.0148507133742
5975,砌块,0.0148507133742
30992,中央警卫局,0.0148507133742
32616,大好,0.0148507133742
13832,打得,0.0148507133742
28598,五连冠,0.0148507133742
7899,千余条,0.0148507133742
7671,联合国开发计划署,0.0148507133742
5278,批在,0.0148507133742
24378,稳定化,0.0148507133742
15158,解人,0.0148507133742
25349,吊顶,0.0148507133742
24808,加价,0.0148507133742
32670,计划署,0.0148507133742
1672,托付,0.0148507133742
9543,防护林,0.01484850073091
7802,大分,0.01484691664194
6592,选系,0.0148384876393
16289,避难,0.0148384876393
13354,本章,0.01482798566967
16457,接连,0.01481890400297
11317,保健室,0.01481890400297
9273,接转,0.014804285890790001
26433,坚固,0.01480066943557
10810,实测,0.01479302633234
16958,三五,0.01479302633234
3671,生物制品,0.01478046015583
26040,和硕,0.01477743182496
1266,扩产,0.01477326702509
10305,主动力,0.01477326702509
14133,性行,0.01475613024714
4793,热带,0.0147521684075
27232,著名品牌,0.01472787594006
28714,退出,0.0147200004003
32665,防冻,0.014711063529869998
17997,武汉大学,0.014695394421900002
29346,有事,0.0146830489531
17033,事业心,0.0146830489531
20630,声波,0.0146830489531
11671,经理部,0.0146830489531
1877,国家人事部,0.0146830489531
30061,运输费,0.0146830489531
1566,机架,0.0146830489531
4904,企业化,0.0146830489531
22299,科技领域,0.0146830489531
8024,单位成本,0.0146830489531
34001,福利性,0.0146830489531
20378,一年制,0.0146830489531
15462,超声波,0.0146830489531
18832,挂网,0.0146830489531
20975,刀头,0.0146830489531
31244,有度,0.0146830489531
2750,收得,0.0146830489531
14696,商务英语,0.0146830489531
14326,高耐磨,0.0146830489531
24666,如履薄冰,0.0146830489531
31533,区域化,0.0146830489531
10758,金属丝,0.0146830489531
9845,金属丝网,0.0146830489531
32016,划拨,0.0146830489531
27904,镜鉴,0.0146830489531
18152,主料,0.0146830489531
33912,薄冰,0.0146830489531
9064,赚取,0.0146830489531
15030,丝网,0.0146830489531
30597,因果,0.0146830489531
14835,钕铁硼,0.0146830489531
14408,呼声,0.0146830489531
30456,上方,0.0146830489531
25762,港产,0.0146830489531
11372,冷作,0.0146830489531
14846,核心区,0.0146830489531
22598,记录仪,0.0146830489531
12639,制做,0.0146830489531
23866,亚洲地区,0.0146830489531
1736,已销,0.0146830489531
2712,探索者,0.0146830489531
34107,探伤,0.0146830489531
12798,互为因果,0.0146830489531
8063,法宝,0.0146830489531
26105,甘南藏族自治州,0.0146830489531
22136,超声,0.0146830489531
24612,复用技术,0.0146830489531
1347,打死,0.0146830489531
24655,析产,0.0146830489531
2193,京户,0.0146830489531
27638,程序执行,0.0146830489531
18178,海淀园,0.0146830489531
22656,专才,0.0146830489531
31975,小范,0.01465807238877
8847,充分发扬,0.01465807238877
6405,科技热,0.0146561608522
16262,企管科,0.0146561608522
7049,炉灰,0.0146561608522
9304,关停并转,0.0146561608522
20584,人造纤维,0.0146561608522
12635,复建,0.0146561608522
28259,盐城市,0.0146561608522
21492,设使,0.0146561608522
3744,无国界,0.0146561608522
10490,国界,0.0146561608522
21618,排水工程,0.0146561608522
27066,二硫化碳,0.0146561608522
20531,几经,0.0146561608522
16248,化纤厂,0.0146561608522
16046,海洋污染,0.0146561608522
6773,荒漠,0.0146561608522
27695,盐城,0.0146561608522
13702,绒线,0.0146561608522
28212,物情,0.0146561608522
26666,毛纺,0.0146561608522
29930,可降解,0.0146561608522
22516,是否是,0.0146561608522
11710,荒漠化,0.0146561608522
30812,硫化碳,0.0146561608522
5042,阜宁县,0.0146561608522
24799,浸渍,0.0146561608522
5402,中金公司,0.014652341458370001
5761,穿梭,0.014648441889780001
24985,运行部,0.01463224462124
13806,避免出现,0.014615339581210002
20276,招募,0.014613950643989999
4621,怎么办,0.01459643436507
9343,摄像机,0.01459643436507
11944,共党,0.01456604585518
14307,武威,0.014565258018589999
2574,原水,0.01455537510717
8296,出校,0.01455234354233
29046,气相,0.01451933175985
32397,货运量,0.01451139047358
21245,水性漆,0.0145091254967
11556,莱佛士,0.0145091254967
18236,一言,0.014492728288040001
10778,时值,0.014492728288040001
20734,洁利,0.01448791044429
13165,各方对,0.01448748505325
17435,车轮,0.01448748505325
10199,发在,0.01448748505325
15722,协同作战,0.01448504865763
27501,已然,0.014468737354259999
25566,一刻,0.014468737354259999
5012,晶体管,0.014468737354259999
13448,镇雄,0.0144513360083
6397,乐乐,0.0144513360083
10459,素装,0.0144513360083
