"stock_code","sname","area","pos_x","pos_y","industry","institutional","lootchips","pricelimit","shareholders","name","ename","register_date","addr_reg","addr_work","market","listing_date","offer_date","stock_type","addr","create_date","id","web_site"
"603077","和邦生物","四川","103.823","29.4511","通用化工品","331223.86","27.81","33.12","169.37","四川和邦生物科技股份有限公司","Sichuan Hebang Biotechnology Co., Ltd.","2002/8/1","四川省乐山市五通桥区牛华镇沔坝村","四川省成都市青羊区广富路8号C6幢","上海证券交易所","2012/7/31","2012/7/19","流通A股","","","",""
"002400","省广股份","广东","113.311","23.1383","媒介代理","90471.89","8.06","9.05","177.28","广东省广告股份有限公司","Guangdong Advertising Group Co., Ltd.","1981/5/11","广东省广州市越秀区东风东路745号之二","广东省广州市越秀区东风东路745号之二","中小企业板","2010/5/6","2010/4/26","流通A股","","","",""
"300115","长盈精密","广东","113.803","22.679","电子设备","55575.90","5.13","5.56","177.25","深圳市长盈精密技术股份有限公司","Shenzhen Everwin Precision Technology Co., Ltd.","2001/7/17","广东省深圳市宝安区福永镇桥头富桥工业3区3号厂","广东省深圳市宝安区福永镇桥头富桥工业三区2栋","创业板","2010/9/2","2010/8/23","流通A股","","","",""
"600201","金宇集团","内蒙古","111.687","40.802","生物科技","57282.99","5.65","5.73","169.23","内蒙古金宇集团股份有限公司","Inner Mongolia Jinyu Group Co., Ltd.","1993/3/13","内蒙古自治区呼和浩特市鄂尔多斯大街36号","内蒙古自治区呼和浩特市鄂尔多斯西街58号","上海证券交易所","1999/1/15","1998/12/2","流通A股","","","",""
"600166","福田汽车","北京","116.253","40.1275","商用运载工具与车辆","333506.56","28.10","33.35","177.01","北汽福田汽车股份有限公司","Beiqi Foton Motor Co., Ltd.","1996/8/28","北京市昌平区沙河镇沙阳路老牛湾村北","北京市昌平区沙河镇沙阳路老牛湾村北","上海证券交易所","1998/6/2","1998/5/11","流通A股","","","",""
"600754","锦江股份","上海","121.497","31.2386","酒店业","80451.77","4.47","8.05","169.15","上海锦江国际酒店发展股份有限公司","Shanghai Jin Jiang International Hotels Development Co., Ltd.","1993/6/9","上海市浦东新区杨高南路889号东锦江大酒店商住楼四层（B区域）","上海市延安东路100号25楼","上海证券交易所","1996/10/11","1996/9/13","流通A股","","","",""
"000998","隆平高科","湖南","113.015","28.2168","农业与渔业","99610.00","8.31","9.96","168.74","袁隆平农业高科技股份有限公司","Yuan Longping High-tech Agriculture Co., Ltd.","1999/6/30","湖南省长沙市芙蓉区远大二路马坡岭农业高科技园内","湖南省长沙市车站北路459号证券大厦9楼","深圳证券交易所","2000/12/11","2000/5/31","流通A股","","","",""
"600348","阳泉煤业","山西","113.525","37.906","煤炭开采","240500.00","24.05","24.05","177.01","阳泉煤业(集团)股份有限公司","Yang Quan Coal Industry (Group) Co., Ltd.","1999/12/30","山西省阳泉市北大街5号","山西省阳泉市北大街5号","上海证券交易所","2003/8/21","2003/8/6","流通A股","","","",""
"000869","张裕A","山东","121.412","37.5469","蒸馏酒与葡萄酒","68546.40","4.53","6.85","176.99","烟台张裕葡萄酿酒股份有限公司","Yantai Chang Yu Pioneer Wine Company Limited","1997/9/18","山东省烟台市大马路56号","山东省烟台市大马路56号","深圳证券交易所","2000/10/26","2000/10/16","流通A股","","","",""
"600763","通策医疗","浙江","120.168","30.2636","医疗保健服务","16032.00","1.60","1.60","176.93","通策医疗投资股份有限公司","Topchoice Medical Investment Co., Inc.","1995/8/30","浙江省杭州市平海路57号","浙江省杭州市灵溪北路21号合生国贸中心5号楼10楼","上海证券交易所","1996/10/30","1996/10/21","流通A股","","","",""
"600320","振华重工","上海","121.525","31.1993","商用运载工具与车辆","439029.46","27.68","43.90","176.90","上海振华重工(集团)股份有限公司","Shanghai Zhenhua Heavy Industries Co., Ltd.","1992/2/14","上海市东方路3261号","上海市东方路3261号","上海证券交易所","2000/12/21","2000/12/8","流通A股","","","",""
"600522","中天科技","江苏","120.842","32.498","通讯设备","86276.75","8.63","8.63","168.67","江苏中天科技股份有限公司","Jiangsu Zhongtian Technology Co., Ltd.","1999/2/9","江苏省如东县河口镇中天村","江苏省南通市经济技术开发区中天科技证券部","上海证券交易所","2002/10/24","2002/10/10","流通A股","","","",""
"002681","奋达科技","广东","113.905","22.677","消费电子产品","61761.78","5.40","6.18","168.59","深圳市奋达科技股份有限公司","Shenzhen Fenda Technology Co., Ltd.","1993/4/14","广东省深圳市宝安区石岩洲石路奋达科技园","广东省深圳市宝安区石岩洲石路奋达科技园","中小企业板","2012/6/5","2012/5/25","流通A股","","","",""
"002375","亚厦股份","浙江","120.199","30.2335","建筑施工","133813.72","11.30","13.38","167.80","浙江亚厦装饰股份有限公司","Zhejiang Yasha Decoration Co., Ltd.","2007/7/25","浙江省上虞市章镇工业新区","浙江省杭州市望江东路299号冠盛大厦","中小企业板","2010/3/23","2010/3/12","流通A股","","","",""
"000156","华数传媒","浙江","116.364","39.9586","广播与娱乐","143335.19","5.47","14.33","167.40","华数传媒控股股份有限公司","Wasu Media Holding Co., Ltd.","1994/6/30","浙江省杭州市滨江区江南大道3850号创新大厦","浙江省杭州市西湖区莲花街莲花商务中心A座8楼","深圳证券交易所","2000/9/6","2000/8/18","流通A股","","","",""
"002344","海宁皮城","浙江","120.674","30.51","百货零售","112000.00","10.95","11.20","167.00","海宁中国皮革城股份有限公司","Haining China Leather Market Co., Ltd.","2007/12/5","浙江省海宁市海州西路201号","浙江省海宁市海州西路201号","中小企业板","2010/1/26","2010/1/13","流通A股","","","",""
"002678","珠江钢琴","广东","113.229","23.0646","娱乐用品","95600.00","9.53","9.56","166.64","广州珠江钢琴集团股份有限公司","Guangzhou Pearl River Piano Group Co., Ltd.","1967/4/22","广东省广州市荔湾区花地大道南渔尾西路8号","广东省广州市荔湾区花地大道南渔尾西路","中小企业板","2012/5/30","2012/5/21","流通A股","","","",""
"002665","首航节能","北京","116.328","39.5107","工业机械","73004.81","5.80","7.30","165.94","北京首航艾启威节能技术股份有限公司","Beijing Shouhang Resources Saving Co., Ltd.","2001/7/6","北京市大兴区榆顺路2号3号楼208室","北京市丰台区南四环188号总部基地3区20号楼","中小企业板","2012/3/27","2012/3/15","流通A股","","","",""
"002308","威创股份","广东","113.444","23.1759","电子电气组件与设备","83559.16","8.35","8.36","165.43","广东威创视讯科技股份有限公司","Vtron Technologies Ltd.","2007/12/19","广东省广州高新技术产业开发区科珠路233号","广东省广州高新技术产业开发区科珠路233号","中小企业板","2009/11/27","2009/11/16","流通A股","","","",""
"600497","驰宏锌锗","云南","103.742","25.5434","普通矿开采","166756.09","16.68","16.68","165.26","云南驰宏锌锗股份有限公司","Yunnan Chihong Zinc and Germanium Co., Ltd.","2000/7/18","云南省曲靖市经济技术开发区","云南省曲靖市经济技术开发区","上海证券交易所","2004/4/20","2004/4/5","流通A股","","","",""
"601168","西部矿业","青海","101.769","36.6364","有色金属","238300.00","23.83","23.83","165.14","西部矿业股份有限公司","Western Mining Co., Ltd.","2000/12/28","青海省西宁市五四大街52号","青海省西宁市五四大街52号","上海证券交易所","2007/7/12","2007/7/3","流通A股","","","",""
"000930","中粮生化","安徽","117.322","32.9446","特种化工品","96441.11","9.64","9.64","164.91","中粮生物化学(安徽)股份有限公司","COFCO Biochemical (Anhui) Co., Ltd.","1998/8/28","安徽省蚌埠市中粮大道1号","安徽省蚌埠市中粮大道1号","深圳证券交易所","1999/7/12","1999/6/21","流通A股","","","",""
"600601","方正科技","上海","121.44","31.2219","计算机硬件","219489.12","21.95","21.95","164.62","方正科技集团股份有限公司","Founder Technology Group Corp.","1985/1/14","上海市南京西路1515号嘉里中心九楼","上海市浦东南路360号新上海国际大厦36层","上海证券交易所","1990/12/19","1985/11/1","流通A股","","","",""
"600685","中船防务","广东","113.461","22.6871","商用运载工具与车辆","141350.64","4.38","14.14","164.29","中船海洋与防务装备股份有限公司","CSSC Offshore and Marine Engineering (Group) Company Limited","1993/6/7","广东省广州市荔湾区芳村大道南40号","广东省广州市荔湾区芳村大道南40号","上海证券交易所","1993/10/28","1993/9/22","流通A股","","","",""
"600536","中国软件","北京","116.258","40.2082","软件","49456.28","4.85","4.95","163.35","中国软件与技术服务股份有限公司","China National Software and Service Company Limited","2000/8/28","北京市昌平区昌盛路18号","北京市昌平区昌盛路18号","上海证券交易所","2002/5/17","2002/4/24","流通A股","","","",""
"002001","新和成","浙江","120.872","29.5227","制药","108891.90","10.73","10.89","163.10","浙江新和成股份有限公司","Zhejiang NHU Co., Ltd.","1999/4/5","浙江省新昌县羽林街道江北路4号","浙江省新昌县七星街道大道西路418号","中小企业板","2004/6/25","2004/6/2","流通A股","","","",""
"600675","中华企业","上海","121.473","31.2397","不动产投资开发","186705.94","18.67","18.67","162.99","中华企业股份有限公司","China Enterprise Company Limited","1993/10/5","上海市华山路2号","上海市浦东新区雪野路928号6楼","上海证券交易所","1993/9/24","1993/8/6","流通A股","","","",""
"600885","宏发股份","湖北","114.978","30.1","建材与构件","53197.25","5.32","5.32","162.30","宏发科技股份有限公司","Hongfa Technology Co., Ltd.","1990/12/21","福建省厦门市集美区东林路570号","湖北省武汉市桥口区古田路十七号","上海证券交易所","1996/2/5","1996/1/15","流通A股","","","",""
"600391","成发科技","四川","104.071","30.599","航空航天","33012.94","3.30","3.30","161.83","四川成发航空科技股份有限公司","Sichuan Chengfa Aero Science and Technology Co., Ltd.","1999/12/28","四川省成都市高新区天韵路150号1栋9楼901号","四川省成都市新都区三河街成发工业园","上海证券交易所","2001/12/12","2001/11/29","流通A股","","","",""
"000089","深圳机场","广东","113.83","22.645","运输服务","205076.95","20.51","20.51","160.98","深圳机场股份有限公司","Shenzhen Airport Co., Ltd.","1998/4/10","广东省深圳市宝安区宝安机场第一办公楼三、","广东省深圳市宝安国际机场机场路机场信息大楼","深圳证券交易所","1998/4/20","1998/3/11","流通A股","","","",""
"000661","长春高新","吉林","125.325","43.8736","制药","13132.66","1.31","1.31","160.87","长春高新技术产业（集团）股份有限公司","Changchun High and New Technology Industry (Group) Inc.","1993/6/10","吉林省长春市同志街2400号火炬大厦五层","吉林省长春市同志街2400号火炬大厦5层","深圳证券交易所","1996/12/18","1996/12/3","流通A股","","","",""
"000592","平潭发展","福建","119.313","26.1043","林业","84740.70","8.38","8.47","161.59","中福海峡(平潭)发展股份有限公司","ZHONGFU STRAITS (PINGTAN) DEVELOPMENT COMPANY LIMITED","1993/10/18","福建省福州市平潭综合实验区金井湾片区商务营运中心","福建省福州市鼓楼区五四路159号世界金龙大厦23层","深圳证券交易所","1996/3/27","1996/3/7","流通A股","","","",""
"600292","中电远达","重庆","106.55","29.5215","综合公共事业","78081.69","7.81","7.81","160.85","中电投远达环保(集团)股份有限公司","CPI Yuanda Environmental-Protection (Grop) Co., Ltd.","1994/6/30","重庆市北部新区黄环北路10号1栋","重庆市北部新区黄环北路10号1栋","上海证券交易所","2000/11/1","2000/10/13","流通A股","","","",""
"300244","迪安诊断","浙江","120.101","30.3174","医疗保健服务","26978.40","1.80","2.70","161.18","浙江迪安诊断技术股份有限公司","Zhejiang Dian Diagnostics Co., Ltd.","2001/9/5","浙江省杭州市西湖区古墩路702号赞宇大厦5-6层","浙江省杭州市西湖区古墩路702号赞宇大厦5-6层","创业板","2011/7/19","2011/7/11","流通A股","","","",""
"601311","骆驼股份","湖北","112.13","32.0845","电子电气组件与设备","85163.58","8.48","8.52","160.69","骆驼集团股份有限公司","Camel Group Co., Ltd.","1994/7/2","湖北省谷城县石花镇武当路83号","湖北省谷城县石花镇武当路83号","上海证券交易所","2011/6/2","2011/5/25","流通A股","","","",""
"000878","云南铜业","云南","102.683","25.0994","有色金属","141639.88","14.16","14.16","160.05","云南铜业股份有限公司","Yunnan Copper Co., Ltd.","1998/5/15","云南省昆明市国家高新技术产业开发区","云南省昆明市人民东路111号","深圳证券交易所","1998/6/2","1998/4/20","流通A股","","","",""
